Gráfica del diodo
12/11/2025
2:48 p. m.
Corriente mA        Voltaje V
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.07814408	0.025787546
0.08791208	0.029010988
0.02197802	0.033040292
-0.014652018	0.046739924
0.15140416	0.0781685
0.021978016	0.06043956
0.12942612	0.089450548
0.10744812	0.11523809
0.07814409	0.104761908
0.13919412	0.13619048
0.11721607	0.13941391
0.078144132	0.15714286
0.1611722	0.16520147
0.036630036	0.16761904
0.09279603	0.16761904
0.11233208	0.1950183
0.08791206	0.22241758
0.13186814	0.22644688
0.13919414	0.24014652
0.05616609	0.229670332
0.07570214	0.244981692
0.100122032	0.2707692
0.1587302	0.29575092
0.10500604	0.30461538
0.0048840584	0.2860806
0.1538461	0.33120876
0.024420022	0.32234432
0.031745974	0.32717946
0.05616609	0.34410256
0.17338214	0.3739194
0.188034132	0.3843956
-0.0048839684	0.3618315
0.10500613	0.3972894
0.1782662	0.42549452
0.14896222	0.42307692
0.13675202	0.45047616
0.16849826	0.459340668
0.17338224	0.469010968
0.04395608	0.46498168
-0.012210011	0.47304028
0.122100116	0.5068864
0.13186814	0.503663
0.08058602	0.5068864
0.13675202	0.53912084
0.097680088	0.53589744
0.10744803	0.5544322
0.095237928	0.5632967
0.10012207	0.56168496
0.024420022	0.567326
0.024420022	0.58908424
0.08791198	0.6221245
0.0781440368	0.6229304
0.031746156	0.6084249
0.083028	0.64871792
0.08058602	0.65838824
0.09035414	0.67934068
0.1538461	0.69787544
0.11721633	0.7091575
0.024420022	0.6970696
0.11477416	0.7131868
0.15140392	0.734945
0.034187956	0.734945
0.18803424	0.781685
0.034187956	0.75670328
0.0781440368	0.78571424
0.06837628	0.7978022
-0.031746156	0.776043968
0.2197802	0.8405128
0.07570206	0.838095236
-0.02197804	0.817142836
0.17582412	0.8630769
0.065934116	0.85904768
0.11721633	0.9025641
0.048840044	0.8945055
0.07570206	0.8896703
0.0683761	0.9041758
0.11965794	0.954945
0.10012226	0.9501099
0.13186805	0.963003664
0.065934116	0.97186816
0.2564105	1.0008792
0.03907193	0.98073256
0.1831499	1.0202197
0.09279576	1.0363369
0.012209921	1.0113553
0.058608344	1.0234432
0.17826628	1.0750183
0.09523847	1.065348
0.22222274	1.0959708
0.20268614	1.1088644
0.17338232	1.1217582
0.1538461	1.134652
0.061049964	1.1088644
0.009767937	1.1217582
0.14407815	1.1701099
